geohash_id	consumption_level	activity_level	date_id
acd95990u	73.79724	78.15965	20230406
acd95990u	75.84853	80.174065	20230407
5d92507dv	70.65384	73.03903	20230404
5d92507dv	74.80073	75.54583	20230405
5d92507dv	72.23121	75.5505	20230406
5d92507dv	78.77883	77.6877	20230407
7ec8c152w	72.626564	66.74018	20230404
7ec8c152w	73.888985	70.51377	20230405
7ec8c152w	73.41874	70.606	20230406
7ec8c152w	76.139275	72.52556	20230407
c67ad23fx	70.78895	63.00559	20230404
c67ad23fx	73.359344	65.68752	20230405
c67ad23fx	71.51041	65.52503	20230406
c67ad23fx	72.27059	66.89311	20230407
f54d612dy	71.916214	68.03261	20230404
f54d612dy	72.84823	70.12834	20230405
f54d612dy	71.99621	69.61717	20230406
f54d612dy	75.505714	70.248085	20230407
a145e0b3z	71.34441	72.13512	20230404
a145e0b3z	74.20807	74.80946	20230405
a145e0b3z	72.84697	74.67286	20230406
a145e0b3z	75.4031	76.16796	20230407
85bf9e2d8	68.66661	62.939053	20230404
85bf9e2d8	70.83027	64.21306	20230405
85bf9e2d8	71.994125	64.51884	20230406
85bf9e2d8	71.1771	64.675896	20230407
b19cefcd9	69.22435	62.448467	20230404
b19cefcd9	70.84253	63.99906	20230405
b19cefcd9	73.513535	64.36133	20230406
b19cefcd9	73.86525	65.47038	20230407
e44da23bb	69.34215	65.703285	20230404
e44da23bb	73.00063	67.21032	20230405
e44da23bb	71.356	67.66941	20230406
e44da23bb	72.147064	67.97021	20230407
2b6fd08cc	68.67929	66.23214	20230404
2b6fd08cc	70.736176	67.820854	20230405
2b6fd08cc	69.87776	67.419464	20230406
2b6fd08cc	70.618645	68.31548	20230407
081b6ee1d	50.13276	38.815556	20230404
081b6ee1d	54.304276	39.203403	20230405
081b6ee1d	60.23199	38.328323	20230406
081b6ee1d	57.45928	45.170444	20230407
e2e936ece	70.855415	51.322884	20230404
e2e936ece	67.76992	55.038322	20230405
e2e936ece	64.669014	52.206364	20230406
e2e936ece	78.31036	53.15346	20230407
d9b2b901f	64.45132	56.07545	20230404
d9b2b901f	64.45033	57.412292	20230405
d9b2b901f	62.939182	56.16067	20230406
d9b2b901f	64.25039	57.453125	20230407
bebecda1g	63.231102	44.841843	20230404
bebecda1g	63.578922	46.420074	20230405
bebecda1g	64.83208	44.97105	20230406
bebecda1g	64.69177	48.68539	20230407
1e1f24afs	70.40563	62.750656	20230404
1e1f24afs	72.128525	66.26425	20230405
1e1f24afs	74.374565	66.537056	20230406
1e1f24afs	77.15634	67.471466	20230407
699b9641t	68.16217	61.125732	20230404
699b9641t	67.551735	62.227028	20230405
699b9641t	72.38563	62.48641	20230406
699b9641t	69.0354	63.26868	20230407
5f22e1fcu	66.45455	60.73638	20230404
5f22e1fcu	69.232796	63.99695	20230405
5f22e1fcu	68.56379	63.178738	20230406
5f22e1fcu	69.234184	64.45157	20230407
14b31a6bv	67.336075	56.375305	20230404
14b31a6bv	69.26803	59.116352	20230405
14b31a6bv	69.37293	59.86858	20230406
14b31a6bv	67.66322	60.93605	20230407
0b161e69y	65.72898	53.18078	20230404
0b161e69y	69.172295	56.279026	20230405
0b161e69y	68.8499	54.735508	20230406
0b161e69y	67.52207	55.800888	20230407
35e4fa260	69.51844	68.157585	20230404
35e4fa260	73.99822	69.955055	20230405
35e4fa260	71.318924	70.18141	20230406
35e4fa260	72.470726	71.7341	20230407
f5d1d6ec1	67.404686	56.65995	20230404
f5d1d6ec1	73.593025	59.796215	20230405
f5d1d6ec1	67.44937	59.11285	20230406
f5d1d6ec1	68.36887	61.088154	20230407
6f7ec6f12	67.72072	56.993755	20230404
6f7ec6f12	69.68709	60.057873	20230405
6f7ec6f12	69.15299	59.268253	20230406
6f7ec6f12	68.69708	61.163628	20230407
64af8fe53	65.93677	53.86036	20230404
64af8fe53	67.55481	55.327953	20230405
64af8fe53	66.68572	55.40444	20230406
64af8fe53	65.89028	55.389137	20230407
89768a854	68.89021	58.966877	20230404
89768a854	74.04146	62.290142	20230405
89768a854	70.32004	61.423283	20230406
89768a854	70.516075	63.602356	20230407
2cf2c8f95	68.08243	64.53533	20230404
2cf2c8f95	69.31114	65.61429	20230405
2cf2c8f95	70.29196	65.92204	20230406
2cf2c8f95	69.97839	66.802284	20230407
dea374c66	70.37189	52.1834	20230404
dea374c66	76.39363	52.44388	20230405
dea374c66	72.17389	55.602734	20230406
dea374c66	71.851425	55.914337	20230407
4696e5787	69.88101	57.878372	20230404
4696e5787	74.03201	59.176266	20230405
4696e5787	73.42244	59.119724	20230406
4696e5787	74.36284	60.50316	20230407
726a7d688	66.72457	61.111614	20230404
726a7d688	70.23947	64.52018	20230405
726a7d688	67.65909	62.56226	20230406
726a7d688	68.78605	64.559784	20230407
e86c3ebb9	71.61351	69.18108	20230404
e86c3ebb9	72.8482	71.910385	20230405
e86c3ebb9	71.944305	71.665245	20230406
e86c3ebb9	72.81901	72.15271	20230407
58ccc264b	70.89189	73.594574	20230404
58ccc264b	72.72442	76.92088	20230405
58ccc264b	72.39176	76.42818	20230406
58ccc264b	72.91331	78.25321	20230407
96ee0f5bc	70.55542	72.41397	20230404
96ee0f5bc	71.85392	75.025566	20230405
96ee0f5bc	72.535	75.3755	20230406
96ee0f5bc	72.4877	76.601974	20230407
37a8716ed	73.70899	65.944305	20230404
37a8716ed	74.56508	67.19289	20230405
37a8716ed	73.6573	67.80639	20230406
37a8716ed	73.34204	68.282814	20230407
0f3e7923e	73.70645	62.75099	20230404
0f3e7923e	75.73444	64.92954	20230405
0f3e7923e	73.27279	65.66304	20230406
0f3e7923e	77.69064	66.97529	20230407
2bf92410f	72.3555	74.175575	20230404
2bf92410f	75.190125	76.53775	20230405
2bf92410f	73.38956	76.90528	20230406
2bf92410f	74.15803	78.08557	20230407
4b51b36eg	73.11087	69.38739	20230404
4b51b36eg	71.783775	71.137924	20230405
4b51b36eg	71.11542	71.63844	20230406
4b51b36eg	71.698166	72.6097	20230407
b1189a99h	67.48124	62.329266	20230404
b1189a99h	68.52528	64.06102	20230405
b1189a99h	71.77927	65.419876	20230406
b1189a99h	75.551605	65.66966	20230407
c8e93735j	70.65278	63.28387	20230404
c8e93735j	69.775276	65.24277	20230405
c8e93735j	72.47849	65.579895	20230406
c8e93735j	70.068665	66.06413	20230407
11d6b6dbk	70.441315	65.7002	20230404
11d6b6dbk	73.90053	68.325645	20230405
11d6b6dbk	71.94347	67.98598	20230406
11d6b6dbk	71.62946	68.16929	20230407
a5655506m	69.308235	64.620964	20230404
a5655506m	70.91839	66.80818	20230405
a5655506m	71.19387	66.08938	20230406
a5655506m	70.17652	67.95863	20230407
86fceaddn	60.62118	51.462048	20230404
86fceaddn	64.62139	55.159615	20230405
86fceaddn	64.53418	54.019005	20230406
86fceaddn	63.39107	56.512524	20230407
be973094p	63.67336	42.32316	20230404
be973094p	67.77531	49.67442	20230405
be973094p	73.924324	45.330452	20230406
be973094p	61.271015	48.9773	20230407
5afca705q	65.713005	59.012554	20230404
5afca705q	67.57017	61.098137	20230405
5afca705q	66.97304	60.894405	20230406
5afca705q	68.167244	61.92005	20230407
9edc6a7cr	62.45895	49.16251	20230404
9edc6a7cr	67.824844	53.768333	20230405
9edc6a7cr	66.40176	52.679405	20230406
9edc6a7cr	65.53662	55.145706	20230407
2e70f9c4s	67.39422	61.026398	20230404
2e70f9c4s	70.682755	65.23851	20230405
2e70f9c4s	68.858116	65.135796	20230406
2e70f9c4s	70.36436	65.97247	20230407
1f5dc36at	59.50042	45.957817	20230404
1f5dc36at	59.270596	43.326996	20230405
1f5dc36at	64.78836	40.57208	20230406
1f5dc36at	55.38081	41.8458	20230407
a91e9c3fu	67.57715	63.65326	20230404
a91e9c3fu	70.24277	65.7281	20230405
a91e9c3fu	68.6807	65.42748	20230406
a91e9c3fu	69.62032	67.66361	20230407
1c843c5ev	69.25973	63.19311	20230404
1c843c5ev	75.508446	65.95328	20230405
1c843c5ev	70.690315	66.75734	20230406
1c843c5ev	77.01886	67.38548	20230407
2d24b5e7x	68.759705	58.435707	20230404
2d24b5e7x	66.954544	60.760803	20230405
2d24b5e7x	66.570946	60.093285	20230406
2d24b5e7x	66.40427	60.216587	20230407
e0434cd9y	56.622288	41.417778	20230404
e0434cd9y	62.057915	50.721107	20230405
e0434cd9y	59.80652	50.732048	20230406
e0434cd9y	76.197395	50.74751	20230407
ddd4049ez	65.36281	65.44961	20230404
ddd4049ez	68.43124	68.23606	20230405
ddd4049ez	65.76407	67.87865	20230406
ddd4049ez	73.205925	69.39795	20230407
19c4d8470	73.07729	72.99666	20230404
19c4d8470	73.29285	76.427376	20230405
19c4d8470	73.64919	76.42214	20230406
19c4d8470	73.89147	77.57967	20230407
70f3fbbd1	73.97844	70.28767	20230404
70f3fbbd1	72.73942	73.12339	20230405
70f3fbbd1	72.82251	73.0296	20230406
70f3fbbd1	73.5312	74.09698	20230407
e522ccee2	73.52115	70.62652	20230404
e522ccee2	72.68092	73.301476	20230405
e522ccee2	72.53401	73.148674	20230406
e522ccee2	78.45122	73.39877	20230407
09f5192a3	73.43609	72.93209	20230404
09f5192a3	72.58568	76.25132	20230405
09f5192a3	71.6737	75.64494	20230406
09f5192a3	71.76618	76.296036	20230407
d516c3764	68.467285	67.21424	20230404
d516c3764	71.1542	69.351204	20230405
d516c3764	73.379	69.106186	20230406
d516c3764	77.161736	70.02436	20230407
6ccd759d5	73.884254	73.522736	20230404
6ccd759d5	74.18257	75.89794	20230405
6ccd759d5	73.21302	76.11881	20230406
6ccd759d5	72.984085	77.064514	20230407
68b145b96	72.846924	71.96474	20230404
68b145b96	73.88279	75.935585	20230405
68b145b96	72.68263	75.593994	20230406
68b145b96	72.75875	76.60007	20230407
196ae8427	74.53412	77.90388	20230404
196ae8427	76.49795	80.38208	20230405
196ae8427	75.75162	80.516174	20230406
196ae8427	79.01699	81.17321	20230407
032da5fa8	76.45633	81.46301	20230404
032da5fa8	76.69624	85.33531	20230405
032da5fa8	77.21611	85.330826	20230406
032da5fa8	77.735886	86.4088	20230407
188962379	75.29208	70.70583	20230404
188962379	72.34702	73.70921	20230405
188962379	75.70581	74.67046	20230406
188962379	72.788475	75.13099	20230407
d3da7598b	74.49498	80.02848	20230404
d3da7598b	75.51561	83.02775	20230405
d3da7598b	76.772	82.7822	20230406
d3da7598b	76.28265	84.399895	20230407
19a58ebfc	68.88515	67.63798	20230404
19a58ebfc	71.03636	68.75867	20230405
19a58ebfc	71.25955	68.47607	20230406
19a58ebfc	71.82223	70.02982	20230407
a06fd217d	69.09954	66.48204	20230404
a06fd217d	72.77446	70.56289	20230405
a06fd217d	72.78757	71.31328	20230406
a06fd217d	73.17219	73.07538	20230407
ebf4b265e	73.29979	75.776886	20230404
ebf4b265e	74.03195	79.0732	20230405
ebf4b265e	73.87747	78.28969	20230406
ebf4b265e	74.90768	80.47567	20230407
c400d779f	67.056694	57.768818	20230404
c400d779f	66.86749	61.506756	20230405
c400d779f	67.64743	62.65397	20230406
c400d779f	67.42581	62.54291	20230407
2025777fg	73.09101	75.33935	20230404
2025777fg	76.27393	78.01247	20230405
2025777fg	74.03073	77.73697	20230406
2025777fg	74.14857	78.76976	20230407
e7d5f29bh	71.74342	69.48453	20230404
e7d5f29bh	72.87431	73.49145	20230405
e7d5f29bh	72.51192	72.47653	20230406
e7d5f29bh	73.75569	73.01216	20230407
47ed1d0cj	71.17808	76.00586	20230404
47ed1d0cj	74.77918	80.49227	20230405
47ed1d0cj	72.929146	79.79349	20230406
47ed1d0cj	74.49056	81.04811	20230407
62bd6c08k	73.97307	72.42724	20230404
62bd6c08k	75.030235	75.801216	20230405
62bd6c08k	75.96586	75.00534	20230406
62bd6c08k	73.67008	75.24741	20230407
0a60e443m	70.59855	71.931885	20230404
0a60e443m	73.44935	75.18225	20230405
0a60e443m	73.02367	74.64456	20230406
0a60e443m	72.59316	74.81356	20230407
0df39bb6n	67.86552	66.14661	20230404
0df39bb6n	69.25997	67.99523	20230405
0df39bb6n	68.39974	67.178925	20230406
0df39bb6n	69.67584	67.85193	20230407
774f5075p	72.135704	74.06038	20230404
774f5075p	73.35064	76.75628	20230405
774f5075p	73.59112	76.55992	20230406
774f5075p	74.80396	77.403984	20230407
1ee2a000q	71.26973	72.1641	20230404
1ee2a000q	73.10237	73.33084	20230405
1ee2a000q	72.87949	73.71999	20230406
1ee2a000q	73.02056	73.98173	20230407
f077f6a9r	69.87627	71.62019	20230404
f077f6a9r	70.687836	73.04298	20230405
f077f6a9r	70.56628	73.600975	20230406
f077f6a9r	73.32487	73.65245	20230407
29adcdfds	75.58008	76.513664	20230404
29adcdfds	75.37374	80.264465	20230405
29adcdfds	75.38251	79.613686	20230406
29adcdfds	75.16249	80.93188	20230407
f63796bdt	72.14751	75.75245	20230404
f63796bdt	76.077644	79.17645	20230405
f63796bdt	74.07658	78.7241	20230406
f63796bdt	74.712395	79.933365	20230407
46a11a8fu	72.07073	73.346886	20230404
46a11a8fu	73.11594	75.885796	20230405
46a11a8fu	72.935425	75.4304	20230406
46a11a8fu	74.00888	75.997635	20230407
3a573eddv	74.756775	79.65039	20230404
3a573eddv	75.30655	82.6652	20230405
3a573eddv	74.2336	82.497375	20230406
3a573eddv	74.98038	83.75177	20230407
4cf43c3aw	73.09927	76.69587	20230404
4cf43c3aw	75.49725	79.782295	20230405
4cf43c3aw	73.99073	79.91759	20230406
4cf43c3aw	75.08999	80.95005	20230407
ba835e56x	72.518814	77.12812	20230404
ba835e56x	75.08607	80.0293	20230405
ba835e56x	77.17294	79.83082	20230406
ba835e56x	76.53023	81.34775	20230407
3d53adc4y	73.26755	76.519196	20230404
3d53adc4y	73.564964	80.15178	20230405
3d53adc4y	73.39957	80.5104	20230406
3d53adc4y	73.85988	81.51874	20230407
1dc405bbz	73.42903	78.84598	20230404
1dc405bbz	74.42614	83.045654	20230405
1dc405bbz	74.46873	82.55345	20230406
1dc405bbz	75.06837	84.282776	20230407
c05343050	73.36834	81.05142	20230404
c05343050	74.92192	84.25242	20230405
c05343050	76.815575	84.38053	20230406
c05343050	75.939865	85.43145	20230407
00a05f0b1	74.03876	73.48305	20230404
00a05f0b1	71.78215	76.51631	20230405
00a05f0b1	71.50574	75.80964	20230406
00a05f0b1	71.5449	77.12783	20230407
c60057892	73.71626	75.22105	20230404
c60057892	73.688965	77.89384	20230405
c60057892	72.39988	77.82213	20230406
c60057892	73.32438	79.08322	20230407
e93a10f53	74.75316	77.03598	20230404
e93a10f53	73.89472	79.35251	20230405
e93a10f53	73.996346	79.46722	20230406
e93a10f53	74.89661	79.48508	20230407
a8da55434	73.824745	69.47424	20230404
a8da55434	71.9925	73.01321	20230405
a8da55434	71.52469	72.61377	20230406
a8da55434	72.71607	74.16446	20230407
588b73d45	71.79627	74.27671	20230404
588b73d45	74.667046	77.66456	20230405
588b73d45	72.94186	77.149994	20230406
588b73d45	72.56611	79.02491	20230407
6364ec2e6	70.19007	72.51347	20230404
6364ec2e6	71.30046	75.239525	20230405
6364ec2e6	71.23327	74.815605	20230406
6364ec2e6	71.45481	76.535034	20230407
a63a3f0e7	70.979126	74.74857	20230404
a63a3f0e7	73.37443	77.52669	20230405
a63a3f0e7	72.13257	77.35546	20230406
a63a3f0e7	72.37972	78.10295	20230407
4a699a158	74.822845	86.2782	20230404
4a699a158	76.7498	89.87032	20230405
4a699a158	76.09277	89.9344	20230406
4a699a158	76.65166	90.42989	20230407
e330cf809	74.357185	80.85522	20230404
e330cf809	74.76434	83.66189	20230405
e330cf809	74.88572	83.708885	20230406
e330cf809	75.31027	84.46409	20230407
a6e97644b	72.895004	78.49009	20230404
a6e97644b	74.58988	80.568794	20230405
a6e97644b	75.27524	80.63163	20230406
a6e97644b	75.16037	81.54461	20230407
5050f745c	73.95543	80.183266	20230404
5050f745c	75.62818	84.011406	20230405
5050f745c	75.61509	83.59277	20230406
5050f745c	77.04448	86.0029	20230407
3bc27f75d	73.81896	80.51777	20230404
3bc27f75d	74.76738	83.151085	20230405
3bc27f75d	75.29186	83.2217	20230406
3bc27f75d	76.140785	83.703064	20230407
7fedd81fe	73.6394	81.64856	20230404
7fedd81fe	75.03733	84.100525	20230405
7fedd81fe	74.321266	83.79611	20230406
7fedd81fe	74.57577	85.22187	20230407
29773b0ff	74.01833	77.66511	20230404
29773b0ff	74.04485	80.95505	20230405
29773b0ff	74.36682	80.69734	20230406
29773b0ff	74.03936	81.901344	20230407
6116b082g	71.14302	74.810036	20230404
6116b082g	72.966225	77.82267	20230405
6116b082g	74.050514	77.97664	20230406
6116b082g	73.92901	79.11164	20230407
13d656f4h	70.19566	73.39109	20230404
13d656f4h	74.1654	76.984886	20230405
13d656f4h	71.45544	76.19767	20230406
13d656f4h	71.735214	77.285	20230407
977bdec4j	73.113106	75.017494	20230404
977bdec4j	74.39008	77.52506	20230405
977bdec4j	73.45277	77.68117	20230406
977bdec4j	73.7548	78.18697	20230407
64d3e2cbk	70.40186	74.82227	20230404
64d3e2cbk	72.399704	76.76323	20230405
64d3e2cbk	71.957695	76.99881	20230406
64d3e2cbk	72.469696	77.81243	20230407
73781635m	72.24597	75.52751	20230404
73781635m	73.63388	78.21379	20230405
73781635m	72.903	78.13403	20230406
73781635m	73.05229	79.08606	20230407
7abde6d9n	71.51933	73.40965	20230404
7abde6d9n	73.14514	76.09138	20230405
7abde6d9n	72.2521	75.73338	20230406
7abde6d9n	72.34852	76.59563	20230407
eb08f37fp	68.84532	66.98552	20230404
eb08f37fp	69.077354	67.527145	20230405
eb08f37fp	68.98115	67.24706	20230406
eb08f37fp	69.27028	69.08544	20230407
39614b6cq	72.56611	76.79436	20230404
39614b6cq	74.25342	79.6703	20230405
39614b6cq	76.76422	79.321495	20230406
39614b6cq	74.47308	80.41634	20230407
3dbf651cr	70.35253	73.24242	20230404
3dbf651cr	71.39781	75.47316	20230405
3dbf651cr	71.41214	74.932335	20230406
3dbf651cr	71.2016	75.87034	20230407
6621f77ds	72.79311	78.174255	20230404
6621f77ds	75.47336	81.84311	20230405
6621f77ds	74.78384	81.96598	20230406
6621f77ds	74.8465	82.31952	20230407
8236d04et	73.14082	82.132835	20230404
8236d04et	74.991066	85.90184	20230405
8236d04et	74.831535	85.528694	20230406
8236d04et	74.97596	86.82272	20230407
25d4513bu	69.664764	73.02312	20230404
25d4513bu	71.76402	76.30014	20230405
25d4513bu	71.80645	76.41479	20230406
25d4513bu	72.613304	77.652145	20230407
cc1ee7d8v	71.90465	79.62711	20230404
cc1ee7d8v	74.13713	83.87952	20230405
cc1ee7d8v	73.99127	83.82408	20230406
cc1ee7d8v	74.522224	85.79574	20230407
b34ed4d8w	74.724434	85.05462	20230404
b34ed4d8w	76.31588	89.1913	20230405
b34ed4d8w	76.4893	88.99328	20230406
b34ed4d8w	76.43936	90.55587	20230407
dafd5c91x	72.03883	76.90833	20230404
dafd5c91x	73.75345	80.83217	20230405
dafd5c91x	73.848854	80.17226	20230406
dafd5c91x	73.979645	82.08915	20230407
dfe55578y	71.13605	75.50712	20230404
dfe55578y	72.30775	77.94579	20230405
dfe55578y	72.72884	77.84523	20230406
dfe55578y	72.74488	79.35185	20230407
39f641fez	70.22941	75.00035	20230404
39f641fez	72.62444	77.46828	20230405
39f641fez	72.68954	78.11037	20230406
39f641fez	73.402916	79.075714	20230407
874f7f570	69.115845	68.894646	20230404
874f7f570	72.27773	72.72639	20230405
874f7f570	72.89683	72.85214	20230406
874f7f570	70.81901	73.734215	20230407
331ca4991	70.44827	71.410126	20230404
331ca4991	72.9991	75.08983	20230405
331ca4991	72.748344	74.497604	20230406
331ca4991	71.86567	75.25346	20230407
934b041f2	71.01748	69.67485	20230404
934b041f2	70.523796	70.974236	20230405
934b041f2	69.6058	70.75844	20230406
934b041f2	70.55459	70.48932	20230407
3bb8e2813	67.53594	67.32279	20230404
3bb8e2813	69.6654	69.07247	20230405
3bb8e2813	69.4174	68.73611	20230406
3bb8e2813	69.31488	69.09649	20230407
e07fc4354	70.92922	74.85893	20230404
e07fc4354	72.88754	78.141335	20230405
e07fc4354	72.724075	78.42403	20230406
e07fc4354	76.36664	79.18277	20230407
819ce4425	72.4332	71.17945	20230404
819ce4425	71.17681	73.86547	20230405
819ce4425	70.50174	73.776535	20230406
819ce4425	71.46524	74.52254	20230407
181414b06	71.78408	75.052055	20230404
181414b06	72.55673	76.98395	20230405
181414b06	72.4738	77.24859	20230406
181414b06	72.9449	78.19444	20230407
56d597e27	70.102806	74.09551	20230404
56d597e27	72.53429	77.1437	20230405
56d597e27	72.00593	76.91638	20230406
56d597e27	72.30783	78.42828	20230407
2187fbe58	73.70307	73.7167	20230404
2187fbe58	74.04495	76.972244	20230405
2187fbe58	73.32164	77.24036	20230406
2187fbe58	73.48251	77.805016	20230407
a30fc33a9	73.763596	76.26998	20230404
a30fc33a9	73.844406	79.36265	20230405
a30fc33a9	73.415276	78.970566	20230406
a30fc33a9	74.361725	80.1938	20230407
6e8f5d45b	72.175964	74.956726	20230404
6e8f5d45b	74.09906	77.18682	20230405
6e8f5d45b	74.626434	76.95902	20230406
6e8f5d45b	77.844124	78.367874	20230407
a4b0941fc	73.16367	75.301544	20230404
a4b0941fc	73.77142	78.493225	20230405
a4b0941fc	73.880165	77.96299	20230406
a4b0941fc	77.58558	79.690056	20230407
a7edd8f8d	73.66511	74.082344	20230404
a7edd8f8d	73.16023	76.21574	20230405
a7edd8f8d	72.79311	76.35822	20230406
a7edd8f8d	73.974525	77.29724	20230407
c5277c17e	72.65873	74.01269	20230404
c5277c17e	73.26504	77.080826	20230405
c5277c17e	73.41768	76.35645	20230406
c5277c17e	76.099075	77.63568	20230407
cf6f90b5f	71.37293	75.09167	20230404
cf6f90b5f	72.340996	77.98691	20230405
cf6f90b5f	73.49759	78.08857	20230406
cf6f90b5f	77.189964	79.083084	20230407
57328801g	73.92228	79.00628	20230404
57328801g	74.422	81.96399	20230405
57328801g	75.55024	81.87559	20230406
57328801g	76.23257	83.88321	20230407
024fa150h	70.42994	69.067184	20230404
024fa150h	73.34949	71.384476	20230405
024fa150h	71.66098	71.76381	20230406
024fa150h	76.470024	73.126564	20230407
06aac455j	69.48503	62.704872	20230404
06aac455j	75.216515	65.37312	20230405
06aac455j	69.85262	65.66264	20230406
06aac455j	71.94431	67.81645	20230407
a07d4356k	70.48103	75.63761	20230404
a07d4356k	72.65753	78.627754	20230405
a07d4356k	72.0309	78.72737	20230406
a07d4356k	73.40458	80.353935	20230407
3d798cc7m	71.56307	76.50188	20230404
3d798cc7m	73.03413	79.418724	20230405
3d798cc7m	73.45657	79.77939	20230406
3d798cc7m	77.53951	81.30106	20230407
6f940623n	65.56551	57.888157	20230404
6f940623n	66.96049	60.29239	20230405
6f940623n	65.628845	60.55695	20230406
6f940623n	67.40279	61.175983	20230407
5e111355p	65.54654	59.567387	20230404
5e111355p	65.0033	60.458206	20230405
5e111355p	65.48846	59.774956	20230406
5e111355p	67.63155	58.818996	20230407
bae1c5faq	72.18622	77.99261	20230404
bae1c5faq	74.470116	81.896324	20230405
bae1c5faq	74.66654	82.07617	20230406
bae1c5faq	79.36989	83.672905	20230407
5696b381r	69.77546	73.1647	20230404
5696b381r	71.427025	75.728134	20230405
5696b381r	76.943886	76.53356	20230406
5696b381r	76.07442	77.32815	20230407
77374b20s	71.13814	73.73729	20230404
77374b20s	73.55403	76.44452	20230405
77374b20s	72.432625	76.35909	20230406
77374b20s	75.521706	77.51705	20230407
ecd7d9fct	72.79608	82.59243	20230404
ecd7d9fct	75.11691	86.28999	20230405
ecd7d9fct	75.00845	86.02853	20230406
ecd7d9fct	77.48177	88.00752	20230407
a840ad61u	70.894516	75.37776	20230404
a840ad61u	72.25513	78.528244	20230405
a840ad61u	72.792404	79.00579	20230406
a840ad61u	77.01664	79.57648	20230407
47bd5d43v	70.59595	76.23267	20230404
47bd5d43v	72.066025	79.61647	20230405
47bd5d43v	72.96494	79.772484	20230406
47bd5d43v	72.290565	80.5451	20230407
86bed2d8w	73.562836	80.41935	20230404
86bed2d8w	74.21908	82.86402	20230405
86bed2d8w	76.43076	82.816086	20230406
86bed2d8w	76.03471	83.761185	20230407
12982a43x	70.66559	75.727104	20230404
12982a43x	71.79405	78.22003	20230405
12982a43x	70.62024	77.18843	20230406
12982a43x	72.69649	78.56627	20230407
79986b03y	71.06444	75.52248	20230404
79986b03y	72.19367	77.581985	20230405
79986b03y	77.55523	77.40105	20230406
79986b03y	73.741776	78.21709	20230407
b21e7c81z	71.07871	71.338684	20230404
b21e7c81z	72.404816	73.91993	20230405
b21e7c81z	77.62017	74.084816	20230406
b21e7c81z	72.54315	75.82995	20230407
614704930	70.95009	72.768684	20230404
614704930	72.21025	74.63196	20230405
614704930	72.34934	74.95894	20230406
614704930	72.19598	75.51158	20230407
6fe16b5e1	71.037865	72.92849	20230404
6fe16b5e1	72.97167	75.71916	20230405
6fe16b5e1	72.693085	74.8581	20230406
6fe16b5e1	72.07455	75.937485	20230407
e038bfd52	71.25528	73.44539	20230404
e038bfd52	71.48447	74.74741	20230405
e038bfd52	71.47082	75.2747	20230406
e038bfd52	71.45832	75.54555	20230407
b5b25bca3	71.3334	75.02752	20230404
b5b25bca3	73.011024	77.18463	20230405
b5b25bca3	72.529076	77.03103	20230406
b5b25bca3	72.73701	78.29098	20230407
6d4a77e64	71.727905	74.182655	20230404
6d4a77e64	72.919495	76.17843	20230405
6d4a77e64	72.47756	76.16342	20230406
6d4a77e64	73.139496	76.85625	20230407
055290d95	70.7023	74.96876	20230404
055290d95	73.1867	78.2512	20230405
055290d95	71.73823	77.716805	20230406
055290d95	72.260056	78.6282	20230407
86e2df8c6	72.49445	73.38498	20230404
86e2df8c6	73.308205	74.95288	20230405
86e2df8c6	73.47624	75.01168	20230406
86e2df8c6	73.84702	75.85086	20230407
da9898897	73.600746	78.41275	20230404
da9898897	74.69546	81.715645	20230405
da9898897	73.6986	81.50396	20230406
da9898897	76.66927	83.492935	20230407
f00bbee28	71.83296	77.540184	20230404
f00bbee28	74.12144	80.61465	20230405
f00bbee28	73.17502	80.91073	20230406
f00bbee28	73.96704	82.812836	20230407
d336d16e9	71.19796	73.1267	20230404
d336d16e9	73.277145	75.860855	20230405
d336d16e9	72.664955	76.39244	20230406
d336d16e9	72.58732	76.85404	20230407
ae31fc1eb	72.417	80.38508	20230404
ae31fc1eb	73.92218	83.89457	20230405
ae31fc1eb	74.149025	84.538826	20230406
ae31fc1eb	74.77153	86.125786	20230407
2cbbb90bc	71.31761	73.46467	20230404
2cbbb90bc	72.59981	76.20674	20230405
2cbbb90bc	73.051476	76.342575	20230406
2cbbb90bc	72.501465	76.86916	20230407
3e6ca44bd	71.63154	74.78984	20230404
3e6ca44bd	72.294014	76.2847	20230405
3e6ca44bd	73.1776	76.78772	20230406
3e6ca44bd	72.126305	77.582565	20230407
f5181816e	70.78477	73.61389	20230404
f5181816e	72.37271	75.92808	20230405
f5181816e	71.77871	76.2958	20230406
f5181816e	72.63773	77.35547	20230407
185e7579f	70.98686	72.547516	20230404
185e7579f	71.13711	74.88351	20230405
185e7579f	72.05455	74.299904	20230406
185e7579f	70.32876	75.41935	20230407
1e6825d5g	70.44111	72.53776	20230404
1e6825d5g	72.20841	75.96099	20230405
1e6825d5g	73.6438	75.50362	20230406
1e6825d5g	73.05838	76.31346	20230407
cb4f6e70h	69.347206	74.098946	20230404
cb4f6e70h	72.69817	76.835884	20230405
cb4f6e70h	71.22488	76.32274	20230406
cb4f6e70h	72.17477	77.45206	20230407
570fd5f1j	71.46885	76.221954	20230404
570fd5f1j	74.75852	79.30018	20230405
570fd5f1j	73.43128	79.35383	20230406
570fd5f1j	73.30609	80.68468	20230407
8b938ed6k	70.34451	72.881065	20230404
8b938ed6k	73.06662	75.616844	20230405
